Removed Pin From Net: NetName=+12V Pin=C22-1
Removed Pin From Net: NetName=GND Pin=C22-2
Removed Pin From Net: NetName=+12V Pin=C23-1
Removed Pin From Net: NetName=GND Pin=C23-2
Removed Pin From Net: NetName=GND Pin=C24-1
Removed Pin From Net: NetName=GND Pin=C25-1
Removed Pin From Net: NetName=DVDD Pin=C25-2
Removed Pin From Net: NetName=+12V Pin=C26-2
Removed Pin From Net: NetName=+12V Pin=Q1-2
Removed Pin From Net: NetName=+12V Pin=Q1-11
Removed Pin From Net: NetName=+12V Pin=Q1-15
Removed Pin From Net: NetName=GND Pin=R16-1
Removed Pin From Net: NetName=+3V3 Pin=R17-2
Removed Pin From Net: NetName=GND Pin=R19-2
Removed Pin From Net: NetName=GND Pin=R20-1
Removed Pin From Net: NetName=GND Pin=R21-1
Removed Pin From Net: NetName=DVDD Pin=R22-2
Removed Pin From Net: NetName=DVDD Pin=R23-2
Removed Pin From Net: NetName=+12V Pin=U3-1
Removed Pin From Net: NetName=GND Pin=U3-5
Removed Pin From Net: NetName=DVDD Pin=U3-8
Removed Pin From Net: NetName=GND Pin=U3-16
Removed Pin From Net: NetName=GND Pin=U3-20
Removed Pin From Net: NetName=GND Pin=U3-25
Removed Member From Class: ClassName=[4]-Ethernet_PHY Member=R47
Removed Member From Class: ClassName=50OHM SINGLE-ENDED Member=NetR8_2
Removed Member From Class: ClassName=50OHM SINGLE-ENDED Member=NetR47_2
Change Component Designator: OldDesignator=C28 NewDesignator=C22
Add Pin To Net: Unknown Pin: Pin U11-15
Add Pin To Net: Unknown Pin: Pin U12-2
Add Pin To Net: Unknown Pin: Pin U12-4
Add Pin To Net: Unknown Pin: Pin U12-5
Add Pin To Net: Unknown Pin: Pin U13-1
Add Pin To Net: Unknown Pin: Pin U13-5
Add Pin To Net: Unknown Pin: Pin U13-7
Add Pin To Net: Unknown Pin: Pin U14-3
Add Pin To Net: Unknown Pin: Pin U15-2
Add Pin To Net: Unknown Pin: Pin U15-3
Add Pin To Net: Unknown Pin: Pin U15-12
Add Pin To Net: Unknown Pin: Pin U16-4
Add Pin To Net: Unknown Pin: Pin U16-5
Add Pin To Net: Unknown Pin: Pin U16-8
Add Pin To Net: Unknown Pin: Pin U16-15
Add Pin To Net: Unknown Pin: Pin U16-EPAD
Add Pin To Net: Unknown Pin: Pin U17-B2
Add Pin To Net: Unknown Pin: Pin U17-C1
Add Pin To Net: Unknown Pin: Pin U18-2
Add Pin To Net: Unknown Pin: Pin U18-7
Add Pin To Net: Unknown Pin: Pin U19-2
Add Pin To Net: Unknown Pin: Pin U19-3
Add Pin To Net: Unknown Pin: Pin U20-1
Add Pin To Net: Unknown Pin: Pin U20-4
Add Pin To Net: Unknown Pin: Pin U21-2
Add Pin To Net: Unknown Pin: Pin U21-3
Add Pin To Net: Unknown Pin: Pin U22-1
Add Pin To Net: Unknown Pin: Pin U22-4
Add Pin To Net: Unknown Pin: Pin U23-2
Add Pin To Net: Unknown Pin: Pin U23-3
Add Pin To Net: Unknown Pin: Pin U24-15
Add Pin To Net: Unknown Pin: Pin U26-1
Add Pin To Net: Unknown Pin: Pin U26-3
Add Pin To Net: Unknown Pin: Pin U26-4
Add Pin To Net: Unknown Pin: Pin U26-20
Add Pin To Net: Unknown Pin: Pin U26-27
Add Pin To Net: Unknown Pin: Pin U26-45
Add Pin To Net: Unknown Pin: Pin U26-51
Add Pin To Net: Unknown Pin: Pin U26-54
Add Pin To Net: Unknown Pin: Pin U26-57
Add Pin To Net: Unknown Pin: Pin U27-1
Added Pin To Net: NetName=GND Pin=U28-2
Add Pin To Net: Unknown Pin: Pin Y2-1
Add Pin To Net: Unknown Pin: Pin Y2-2
Add Pin To Net: Unknown Pin: Pin Y2-4
Change Net Name : Old Net Name=NetC30_1 New Net Name=NetC24_1
Change Net Name : Old Net Name=NetC31_1 New Net Name=NetC25_1
Change Net Name : Old Net Name=NetC31_2 New Net Name=NetC25_2
Change Net Name : Old Net Name=NetC39_1 New Net Name=NetC33_1
Change Net Name : Old Net Name=NetC40_1 New Net Name=NetC34_1
Change Net Name : Old Net Name=NetC40_2 New Net Name=NetC34_2
Change Net Name : Old Net Name=NetC41_1 New Net Name=NetC35_1
Change Net Name : Old Net Name=NetC42_1 New Net Name=NetC36_1
Change Net Name : Old Net Name=NetC48_2 New Net Name=NetC42_2
Change Net Name : Old Net Name=NetC49_2 New Net Name=NetC43_2
Change Net Name : Old Net Name=NetC50_2 New Net Name=NetC44_2
Change Net Name : Old Net Name=NetC51_1 New Net Name=NetC45_1
Change Net Name : Old Net Name=NetC53_1 New Net Name=NetC47_1
Change Net Name : Old Net Name=NetC60_1 New Net Name=NetC54_1
Change Net Name : Old Net Name=NetC65_2 New Net Name=NetC59_2
Change Net Name : Old Net Name=NetC67_2 New Net Name=NetC61_2
Change Net Name : Old Net Name=NetC70_2 New Net Name=NetC64_2
Change Net Name : Old Net Name=NetC79_2 New Net Name=NetC71_2
Change Net Name : Old Net Name=NetC89_1 New Net Name=NetC81_1
Change Net Name : Old Net Name=NetC90_1 New Net Name=NetC82_1
Change Net Name : Old Net Name=NetC90_2 New Net Name=NetC82_2
Change Net Name : Old Net Name=NetJ7_2 New Net Name=NetJ6_2
Change Net Name : Old Net Name=NetJ7_3 New Net Name=NetJ6_3
Change Net Name : Old Net Name=NetJ9_1 New Net Name=NetJ8_1
Change Net Name : Old Net Name=NetJ9_2 New Net Name=NetJ8_2
Change Net Name : Old Net Name=NetJ9_3 New Net Name=NetJ8_3
Change Net Name : Old Net Name=NetJ9_4 New Net Name=NetJ8_4
Change Net Name : Old Net Name=NetJ9_5 New Net Name=NetJ8_5
Change Net Name : Old Net Name=NetJ9_6 New Net Name=NetJ8_6
Change Net Name : Old Net Name=NetJ9_7 New Net Name=NetJ8_7
Change Net Name : Old Net Name=NetJ9_8 New Net Name=NetJ8_8
Change Net Name : Old Net Name=NetR5_2 New Net Name=NetR6_2
Change Net Name : Old Net Name=NetR6_2 New Net Name=NetR7_2
Change Net Name : Old Net Name=NetR8_2 New Net Name=NetR9_2
Change Net Name : Old Net Name=NetR24_2 New Net Name=NetR13_2
Change Net Name : Old Net Name=NetR25_2 New Net Name=NetR14_2
Change Net Name : Old Net Name=NetR26_1 New Net Name=NetR15_1
Change Net Name : Old Net Name=NetR31_2 New Net Name=NetR20_2
Change Net Name : Old Net Name=NetR32_2 New Net Name=NetR21_2
Change Net Name : Old Net Name=NetR33_2 New Net Name=NetR22_2
Change Net Name : Old Net Name=NetR40_1 New Net Name=NetR29_1
Change Net Name : Old Net Name=NetR41_2 New Net Name=NetR30_2
Change Net Name : Old Net Name=NetR42_1 New Net Name=NetR31_1
Change Net Name : Old Net Name=NetR44_2 New Net Name=NetR33_2
Change Net Name : Old Net Name=NetR45_1 New Net Name=NetR34_1
Change Net Name : Old Net Name=NetR46_1 New Net Name=NetR35_1
Change Net Name : Old Net Name=NetR47_2 New Net Name=NetR5_2
Change Net Name : Old Net Name=NetU4_2 New Net Name=NetU3_2
Change Net Name : Old Net Name=NetU4_3 New Net Name=NetU3_3
Change Net Name : Old Net Name=NetU4_14 New Net Name=NetU3_14
Change Net Name : Old Net Name=NetU5_14 New Net Name=NetU4_14
Change Net Name : Old Net Name=NetU6_32 New Net Name=NetU5_32
Change Net Name : Old Net Name=NetU6_37 New Net Name=NetU5_37
Change Net Name : Old Net Name=NetU6_38 New Net Name=NetU5_38
Change Net Name : Old Net Name=NetU6_39 New Net Name=NetU5_39
Change Net Name : Old Net Name=NetU6_40 New Net Name=NetU5_40
Change Net Name : Old Net Name=NetU7_3 New Net Name=NetU6_3
Change Net Name : Old Net Name=NetU7_4 New Net Name=NetU6_4
Change Net Name : Old Net Name=NetU8_31 New Net Name=NetU7_31
Change Net Name : Old Net Name=NetU8_60 New Net Name=NetU7_60
Added Net: Name=3v3
Added Net: Name=12v_IN
Added Net: Name=ACCEL_INT
Added Net: Name=ALT_INT
Added Net: Name=CAM1_CLK_N
Added Net: Name=CAM1_CLK_P
Added Net: Name=CAM1_D0_N
Added Net: Name=CAM1_D0_P
Added Net: Name=CAM1_D1_N
Added Net: Name=CAM1_D1_P
Added Net: Name=CAM1_GPIO0
Added Net: Name=CAM1_GPIO1
Added Net: Name=CH1_G
Added Net: Name=CH2_G
Added Net: Name=CH3_G
Added Net: Name=CH4_G
Added Net: Name=CHRG_N
Added Net: Name=CHRG_OUT
Added Net: Name=DAC_1
Added Net: Name=DAC_2
Added Net: Name=DSI1_CLK_N
Added Net: Name=DSI1_CLK_P
Added Net: Name=DSI1_D0_N
Added Net: Name=DSI1_D0_P
Added Net: Name=DSI1_D1_N
Added Net: Name=DSI1_D1_P
Added Net: Name=EEPROM_SCL
Added Net: Name=EEPROM_SDA
Added Net: Name=FPGA_SPI_FLASH_SS
Added Net: Name=FPGA_SPI_MISO
Added Net: Name=FPGA_SPI_MOSI
Added Net: Name=FPGA_SPI_SCLK
Added Net: Name=GND_LW
Added Net: Name=GNSS_RF_IN
Added Net: Name=GNSS_TPULSE
Added Net: Name=GNSS_UART_RX
Added Net: Name=GNSS _UART_TX
Added Net: Name=GNSS_USB_D_N
Added Net: Name=GNSS_USB_D_P
Added Net: Name=GNSS_USB_VDD
Added Net: Name=GNSS_VCC_RF
Added Net: Name=GPIO0_BOOT
Added Net: Name=GPIO1
Added Net: Name=GPIO2
Added Net: Name=GPIO8
Added Net: Name=GPIO9
Added Net: Name=GPIO10
Added Net: Name=GPIO11
Added Net: Name=GPIO12
Added Net: Name=GPIO13
Added Net: Name=GPIO36
Added Net: Name=GPIO37
Added Net: Name=GPIO38
Added Net: Name=GPIO45
Added Net: Name=GPIO46
Added Net: Name=HOST0_D_N
Added Net: Name=HOST0_D_P
Added Net: Name=HOST1_D_N
Added Net: Name=HOST1_D_P
Added Net: Name=HST0_D_N
Added Net: Name=HST0_D_P
Added Net: Name=HST1_D_N
Added Net: Name=HST1_D_P
Added Net: Name=IN1
Added Net: Name=IN2
Added Net: Name=IN3
Added Net: Name=INPUT1
Added Net: Name=INPUT2
Added Net: Name=INPUT3
Added Net: Name=LEDB
Added Net: Name=LEDG
Added Net: Name=LEDR
Added Net: Name=NetA1_1
Added Net: Name=NetC85_2
Added Net: Name=NetC86_1
Added Net: Name=NetC87_1
Added Net: Name=NetC95_1
Added Net: Name=NetC101_2
Added Net: Name=NetC105_1
Added Net: Name=NetC109_1
Added Net: Name=NetC110_2
Added Net: Name=NetC113_1
Added Net: Name=NetC118_2
Added Net: Name=NetC119_2
Added Net: Name=NetC120_2
Added Net: Name=NetC121_1
Added Net: Name=NetC121_2
Added Net: Name=NetC123_2
Added Net: Name=NetC124_1
Added Net: Name=NetC124_2
Added Net: Name=NetC125_2
Added Net: Name=NetC126_2
Added Net: Name=NetC130_2
Added Net: Name=NetC132_2
Added Net: Name=NetC142_2
Added Net: Name=NetC143_1
Added Net: Name=NetC143_2
Added Net: Name=NetD11_1
Added Net: Name=NetD11_3
Added Net: Name=NetD12_K
Added Net: Name=NetD13_K
Added Net: Name=NetD14_BK
Added Net: Name=NetD14_GK
Added Net: Name=NetD14_RK
Added Net: Name=NetF1_2
Added Net: Name=NetIC1_1
Added Net: Name=NetIC1_2
Added Net: Name=NetIC2_3
Added Net: Name=NetIC2_7
Added Net: Name=NetJ19_1
Added Net: Name=NetJ19_2
Added Net: Name=NetJ19_3
Added Net: Name=NetJ19_5
Added Net: Name=NetJ19_7
Added Net: Name=NetJ19_8
Added Net: Name=NetJ20_A5
Added Net: Name=NetJ20_A6
Added Net: Name=NetJ20_A7
Added Net: Name=NetJ20_B5
Added Net: Name=NetNC1_1
Added Net: Name=NetNO1_1
Added Net: Name=NetNO2_1
Added Net: Name=NetP1_1
Added Net: Name=NetP1_2
Added Net: Name=NetR36_1
Added Net: Name=NetR52_1
Added Net: Name=NetR53_1
Added Net: Name=NetR54_2
Added Net: Name=NetR55_2
Added Net: Name=NetR56_1
Added Net: Name=NetR56_2
Added Net: Name=NetR57_2
Added Net: Name=NetR59_2
Added Net: Name=NetR90_1
Added Pin To Net: NetName=NetR92_1 Pin=U28-4
Added Net: Name=NetR92_1
Added Pin To Net: NetName=NetR93_2 Pin=U28-3
Added Net: Name=NetR93_2
Added Pin To Net: NetName=NetU7_30 Pin=U7-30
Added Net: Name=NetU7_30
Added Pin To Net: NetName=NetU7_45 Pin=U7-45
Added Net: Name=NetU7_45
Added Pin To Net: NetName=NetU7_61 Pin=U7-61
Added Net: Name=NetU7_61
Added Pin To Net: NetName=NetU7_62 Pin=U7-62
Added Net: Name=NetU7_62
Added Pin To Net: NetName=NetU7_63 Pin=U7-63
Added Net: Name=NetU7_63
Added Net: Name=OUT1_Con
Added Net: Name=OUT1_MCU
Added Net: Name=OUT2_Con
Added Net: Name=OUT2_MCU
Added Net: Name=OUT3_Con
Added Net: Name=OUT3_MCU
Added Net: Name=OUT4_Con
Added Net: Name=OUT4_MCU
Added Net: Name=RAPI_I2C0_SCL
Added Net: Name=RAPI_I2C0_SDA
Added Net: Name=RAPI_SDX_CLK
Added Net: Name=RAPI_SDX_CMD
Added Net: Name=RAPI_SDX_D0
Added Net: Name=RAPI_SDX_D1
Added Net: Name=RAPI_SDX_D2
Added Net: Name=RAPI_SDX_D3
Added Net: Name=RAPI_UART1_RX
Added Net: Name=RAPI_UART1_TX
Added Pin To Net: NetName=RS232_RX Pin=TP12-2
Added Net: Name=RS232_RX
Added Pin To Net: NetName=RS232_TX Pin=TP12-1
Added Net: Name=RS232_TX
Added Net: Name=RST_N
Added Net: Name=SENSE_I2C_SCL
Added Net: Name=SENSE_I2C_SDA
Added Net: Name=SPI_CIPO/DQ1
Added Net: Name=SPI_CLK
Added Net: Name=SPI_COPI/DQ0
Added Net: Name=SPI_CS
Added Net: Name=SPI_HOLD/DQ3
Added Net: Name=SPI_WP/DQ2
Added Net: Name=SYS_RST
Added Net: Name=U0RXD
Added Net: Name=U0TXD
Added Net: Name=USB_N
Added Net: Name=USB_P
Added Net: Name=V_BAT
Added Net: Name=VBUS
Added Net: Name=VCC3P0_BATT
Added Net: Name=VCC3P3_2
Added Net: Name=VCC3P3_CLK
Added Net: Name=VCC3P3_GNSS
Added Net: Name=VCC3P3
Added Pin To Net: NetName=VCC5V0_HOST0 Pin=C146-2
Added Pin To Net: NetName=VCC5V0_HOST0 Pin=C147-2
Added Pin To Net: NetName=VCC5V0_HOST0 Pin=C148-2
Added Pin To Net: NetName=VCC5V0_HOST0 Pin=C149-2
Added Pin To Net: NetName=VCC5V0_HOST0 Pin=C151-2
Added Pin To Net: NetName=VCC5V0_HOST0 Pin=U28-1
Added Net: Name=VCC5V0_HOST0
Added Pin To Net: NetName=VCC5V0_SYS Pin=C150-2
Added Pin To Net: NetName=VCC5V0_SYS Pin=U28-5
Added Net: Name=VCC5V0_SYS
Added Net: Name=VDD_SPI
Added Class: Name=BMS-POUWER
Added Class: Name=DIGILATL OUTPUT
Added Class: Name=EEPROM
Added Class: Name=ESP32
Added Class: Name=GNSS-receiver
Added Class: Name=MAX232
Added Class: Name=sensors
Added Class: Name=usb20
Added Class: Name=DIFF_PAIR_CLASS
Added Class: Name=GNSS_MISC
Added Class: Name=USB2.0 SIG. GROUP
Added Differential Pair: Name=GNSS_USB_D
Added Differential Pair: Name=HST0_D
Added Differential Pair: Name=HST1_D
Added Differential Pair: Name=USB
Added Member To Class: ClassName=[4]-Ethernet_PHY Member=Component R12 1 MOhms
Added Member To Class: ClassName=50OHM SINGLE-ENDED Member=Wire NetR5_2
Added Member To Class: ClassName=50OHM SINGLE-ENDED Member=Wire NetR9_2
Added Room: Name=BMS-POUWER
Added Room: Name=DIGILATL OUTPUT
Added Room: Name=EEPROM
Added Room: Name=ESP32
Added Room: Name=GNSS-receiver
Added Room: Name=MAX232
Added Room: Name=sensors
Added Room: Name=usb20
Added Class: Name=DIFF90_USB2.0
